player_username,player_sex,game_id,opponent_rating,opponent_id,is_white,won,status,total_moves,acpl,eco,opening_name,timestamp
EricRosen,M,Y3C8XQWy,1547.0,CathartiacArrest,False,True,mate,34,21.0,C42,Petrov's Defense: Italian Variation,1764052848994
EricRosen,M,1Q2IKd8U,1909.0,kaptainkoi,False,True,mate,35,48.0,C55,Italian Game: Two Knights Defense,1764050127975
EricRosen,M,ggTnf2Or,1499.0,millionnaire888,False,True,mate,20,94.0,,,1764049423441
EricRosen,M,AV49AIwz,1764.0,horseyismywaifu,True,True,mate,26,49.0,,,1764048648735
tka3,M,SnYGtNE4,2330.0,romexpo222,False,False,mate,28,70.0,C77,"Ruy Lopez: Morphy Defense, Mackenzie Variation",1765571999452
tka3,M,a2BPLZa0,2336.0,Limon2500,False,False,resign,23,39.0,C77,"Ruy Lopez: Morphy Defense, Anderssen Variation",1765571837296
tka3,M,btCnfM1c,2227.0,Wizard0112,True,False,draw,34,12.0,A37,"English Opening: Symmetrical Variation, Three Knights, Fianchetto Variation",1765571050513
tka3,M,ykSTecMW,2296.0,doobidoo,False,True,resign,37,47.0,C88,Ruy Lopez: Closed,1765570750920
tka3,M,P8QFOqJO,2175.0,BuenosS,True,True,outoftime,40,15.0,A37,"English Opening: Symmetrical Variation, Botvinnik System Reversed, with Nf3",1765570391379
tka3,M,hezxkWlO,2116.0,Reno123456,False,False,draw,49,52.0,C20,King's Pawn Game: Leonardis Variation,1765569946728
tka3,M,Zaj6KOy8,2379.0,PeterBolwerk,True,True,resign,48,31.0,E73,"King's Indian Defense: Averbakh Variation, Modern Defense",1765569622711
tka3,M,yFNPLCBs,2093.0,NoSkillGambit,True,False,resign,39,43.0,A39,"English Opening: Symmetrical Variation, Mecking Variation",1765569206416
tka3,M,g4yvYrpT,2232.0,GreedyGonzales,True,True,resign,23,34.0,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",1765569048068
tka3,M,ZjIdeics,2201.0,schnappischatz,False,False,resign,26,70.0,A35,"English Opening: Symmetrical Variation, Two Knights Variation",1765568852447
tka3,M,7sBn1IwE,2316.0,ChessForLifeAgain,False,False,resign,15,40.0,E60,King's Indian Defense: Fianchetto Variation,1765568692317
tka3,M,PMzbVBJq,2346.0,Kaminchen2,True,False,resign,45,25.0,D55,"Queen's Gambit Declined: Anti-Tartakower Variation, Petrosian Variation",1765568328117
tka3,M,ScLTDhmO,2324.0,Ddgganton2011,True,False,draw,53,13.0,D34,Tarrasch Defense: Classical Variation,1765568097721
tka3,M,QT8oKvUN,2175.0,Segelflieger,False,False,draw,54,14.0,C44,King's Pawn Game: Tayler Opening,1765567720712
tka3,M,TkBcxMkx,2372.0,life_li,True,True,outoftime,44,29.0,E73,"King's Indian Defense: Averbakh Variation, Flexible Defense",1765567267409
tka3,M,xK4TJO1L,2136.0,Turmendspiel34900,False,True,resign,65,42.0,C36,King's Gambit Accepted: Abbazia Defense,1765566776883
tka3,M,ubR4LqSk,2026.0,toplump,False,True,resign,32,8.0,C47,Four Knights Game: Glek System,1765566618905
tka3,M,9okrGBIr,2166.0,aleaiactaest2024,True,False,draw,35,31.0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",1765566213661
tka3,M,4Gy46qKF,2013.0,Foxifuchs,True,True,resign,36,42.0,B40,Sicilian Defense: French Variation,1765565822809
tka3,M,HhdaNz7o,2444.0,Mettigel,False,False,draw,52,22.0,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",1765565496334
Dire_Promise,M,VOzXEpFz,2390.0,Chess-For-Ai,True,True,outoftime,60,71.0,C43,"Petrov's Defense: Modern Attack, Center Variation",1709437136406
Dire_Promise,M,v4y8SwOb,,,True,False,resign,10,,,,1699154611511
Dire_Promise,M,l1UK27ko,1902.0,Alex-tcx,True,True,resign,17,24.0,C10,"French Defense: Rubinstein Variation, Blackburne Defense",1690035940973
Dire_Promise,M,D1vTdoM9,1871.0,Alex-tcx,False,True,resign,47,21.0,D38,Queen's Gambit Declined: Ragozin Defense,1686403924183
Dire_Promise,M,sJGhJ5yD,2680.0,Maxim_Shvetsov,False,True,mate,78,57.0,C02,"French Defense: Advance Variation, Main Line",1645193627259
Dire_Promise,M,RsfQOmde,2685.0,Maxim_Shvetsov,True,True,resign,42,20.0,B23,"Sicilian Defense: Closed, Traditional",1645193304948
Dire_Promise,M,fGgH967O,2532.0,Boydia-Sidi,False,True,mate,76,24.0,C07,"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",1645192897947
Dire_Promise,M,wQtezUiv,2547.0,miatzlmichl64,True,True,resign,30,63.0,B50,Sicilian Defense: Modern Variations,1645192619080
Dire_Promise,M,CWyg97Tg,2672.0,Stoichess,False,False,resign,41,55.0,D90,Grünfeld Defense: Three Knights Variation,1645192268627
Dire_Promise,M,q37ZCfRL,2642.0,Khojayan-Vardan,True,True,mate,46,37.0,B50,Sicilian Defense: Modern Variations,1644926504776
Dire_Promise,M,Bx6OSGby,2641.0,Banelevich,True,True,mate,26,41.0,B50,Sicilian Defense: Modern Variations,1644926234790
Dire_Promise,M,gyU2hp9v,2636.0,sotirakis,False,True,mate,32,28.0,C00,French Defense: Steiner Variation,1644925914493
Dire_Promise,M,6BZMYbL2,2600.0,Chessdidou,False,True,resign,31,25.0,C01,French Defense: Exchange Variation,1644924311563
Dire_Promise,M,PlWZpYcI,2547.0,planetchuky,True,False,outoftime,83,67.0,A05,Zukertort Opening,1644923881844
Dire_Promise,M,vZZNEDrt,2629.0,kacper05,True,True,mate,67,33.0,B20,Sicilian Defense: Snyder Variation,1644923496786
Dire_Promise,M,VZQMjDZ4,2838.0,Alexandr_KhleBovich,False,False,resign,38,63.0,D74,Neo-Grünfeld Defense: Delayed Exchange Variation,1644923146706
Dire_Promise,M,Gv0qmkWb,2539.0,Mihaiionescu,False,True,mate,41,43.0,A30,English Opening: Symmetrical Variation,1644922754321
Dire_Promise,M,3aAeVMBu,2637.0,skorbie,True,False,resign,26,76.0,B06,Modern Defense,1644922440903
Dire_Promise,M,8xKMagP7,2593.0,Stasan121,True,True,resign,28,59.0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,1644851080406
Dire_Promise,M,0gcvjrTS,2524.0,hasterer,False,True,outoftime,36,37.0,D74,Neo-Grünfeld Defense: Delayed Exchange Variation,1644850671803
MattyDPerrine,M,6QLRBYdO,2000.0,LeelaQueenOdds,False,False,resign,38,29.0,,,1735349215465
MattyDPerrine,M,GaaFmx6A,2446.0,theundertakerchess,True,False,resign,26,82.0,D34,"Tarrasch Defense: Classical Variation, Réti Variation",1668355202332
MattyDPerrine,M,Y24r0s4j,2378.0,fsm666fsm,False,True,resign,31,40.0,E21,Nimzo-Indian Defense: Three Knights Variation,1639330173970
MattyDPerrine,M,ohGHSNi2,1805.0,malcolmc60,True,True,outoftime,42,38.0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,1639329568105
MattyDPerrine,M,GTDXnc6Y,2033.0,schack2,False,True,resign,22,39.0,A57,Benko Gambit,1639328974642
MattyDPerrine,M,xFuQ7tpk,2588.0,aradhyagarg2000,True,False,resign,51,28.0,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",1639327701692
MattyDPerrine,M,OHmJpeTQ,2411.0,BraveSubject,False,False,outoftime,26,36.0,D45,Semi-Slav Defense: Normal Variation,1639327123624
MattyDPerrine,M,OwQDBC5J,2302.0,uuaauu,True,False,outoftime,22,43.0,B00,Owen Defense,1639326462482
MattyDPerrine,M,a2peEfh1,2874.0,daro94,False,False,resign,46,41.0,B60,"Sicilian Defense: Richter-Rauzer Variation, Dragon Variation",1639325790081
MattyDPerrine,M,E8n3jLxk,2063.0,ConGKaIs,True,True,resign,28,24.0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",1639325100750
MattyDPerrine,M,gydJHHR4,2674.0,blank37,True,False,outoftime,54,41.0,A05,Zukertort Opening,1632537994481
MattyDPerrine,M,yJfNJPk2,2682.0,blank37,False,True,mate,63,47.0,B52,"Sicilian Defense: Moscow Variation, Main Line",1632537607078
MattyDPerrine,M,GWwa7XHs,2680.0,blank37,True,False,outoftime,57,34.0,A05,Zukertort Opening,1632537255896
MattyDPerrine,M,2aoJGnRY,2677.0,blank37,False,False,outoftime,43,111.0,B40,Sicilian Defense: French Variation,1632536882150
MattyDPerrine,M,XvoibGAC,2686.0,blank37,True,True,mate,54,51.0,B52,"Sicilian Defense: Moscow Variation, Main Line",1632536504199
MattyDPerrine,M,WfKBl22g,2695.0,blank37,False,True,resign,40,34.0,A09,Réti Opening: Advance Variation,1632536166684
MattyDPerrine,M,dj5xVAJP,2693.0,blank37,True,False,outoftime,75,16.0,A05,King's Indian Attack,1632535779763
MattyDPerrine,M,YjE0eD7O,2690.0,blank37,False,False,outoftime,53,59.0,A06,Nimzo-Larsen Attack: Classical Variation,1632535403163
MattyDPerrine,M,jhgbHlDj,2688.0,blank37,True,False,outoftime,63,40.0,A05,Zukertort Opening,1632535027503
MattyDPerrine,M,43nmbbNz,2685.0,blank37,False,False,resign,38,68.0,D45,Semi-Slav Defense: Stoltz Variation,1632534666993
HakanTooGood,M,so79ptBH,2342.0,KilicNurullah56,False,False,outoftime,35,52.0,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line",1759082937683
HakanTooGood,M,bUbhWMSK,2168.0,RUKchess,False,False,resign,12,89.0,B71,"Sicilian Defense: Dragon Variation, Levenfish Variation",1759082836896
HakanTooGood,M,FIu74rKI,2507.0,murat2006,True,True,mate,69,24.0,B50,Sicilian Defense: Modern Variations,1759082538884
HakanTooGood,M,Zqxj0v46,2444.0,cabbar99,False,False,draw,41,46.0,C13,"French Defense: Alekhine-Chatard Attack, Breyer Variation",1759082258921
HakanTooGood,M,fMYb4V1S,2164.0,Aryan_Rahimpour_2004,False,True,resign,28,18.0,A00,Van Geet Opening: Novosibirsk Variation,1759082095663
HakanTooGood,M,k9u1abrO,2085.0,masterbullet13,True,True,resign,29,57.0,B00,Pirc Defense,1759081838839
HakanTooGood,M,KbtHPdmc,1963.0,StarChess3317,False,True,outoftime,29,13.0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",1759081546304
HakanTooGood,M,q4nmDhqw,2451.0,cabbar99,True,True,resign,31,20.0,C40,Elephant Gambit: Paulsen Countergambit,1759081255989
HakanTooGood,M,2vikDWUJ,2170.0,Aryan_Rahimpour_2004,True,True,mate,23,67.0,A04,Zukertort Opening: Herrstrom Gambit,1759081092965
HakanTooGood,M,1fuQaXxZ,2309.0,galaxy42,False,True,mate,60,78.0,B54,"Sicilian Defense: Modern Variations, Main Line",1759079168286
HakanTooGood,M,dcWpBMp7,2276.0,Bqer,True,True,resign,25,29.0,B22,Sicilian Defense: Alapin Variation,1759078315066
HakanTooGood,M,GX5x41Wg,1760.0,Kalefeda,False,True,mate,39,33.0,A00,Polish Opening,1759078034937
HakanTooGood,M,gC06RxkF,2218.0,MartinBoakye17,False,True,mate,66,45.0,C48,"Four Knights Game: Spanish Variation, Classical Variation",1759077708412
HakanTooGood,M,y0pDNrTG,1767.0,kingchess_pk,True,True,resign,30,9.0,B15,Caro-Kann Defense: Tartakower Variation,1759077467854
HakanTooGood,M,RfwXjURb,2279.0,Queenjiger,True,False,resign,40,39.0,B00,Pirc Defense,1759077185774
HakanTooGood,M,sCQBtkC1,2004.0,Garbonhuk,False,True,mate,19,31.0,E20,Nimzo-Indian Defense,1759077102070
HakanTooGood,M,DbwJVlbq,2587.0,tactinhos2900,True,False,resign,31,42.0,C40,Elephant Gambit: Paulsen Countergambit,1758540893843
HakanTooGood,M,KjXSVX4v,2582.0,tactinhos2900,False,False,resign,23,91.0,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense",1758540705530
HakanTooGood,M,xk5QKy6D,2589.0,tactinhos2900,True,True,resign,32,34.0,C40,Elephant Gambit: Paulsen Countergambit,1758540561314
HakanTooGood,M,IlneI1HS,2499.0,santyaga1,False,True,outoftime,52,35.0,B06,Modern Defense,1758540176517
Velis_23,M,mBDhcu1A,2348.0,Miesov,True,False,resign,25,43.0,A40,Horwitz Defense,1752131256293
Velis_23,M,jXJbMkcI,2519.0,pbkttc,True,True,resign,26,29.0,D00,Queen's Pawn Game: Accelerated London System,1752130810440
Velis_23,M,AdvcIyqu,1481.0,Gaspeedy,True,True,resign,25,23.0,A50,Mexican Defense,1749813065049
Velis_23,M,abDrjAkL,2647.0,bmw326,False,False,outoftime,69,12.0,B13,"Caro-Kann Defense: Exchange Variation, Rubinstein Variation",1749460771715
Velis_23,M,hksnYrkE,2405.0,Magnus_misr,False,True,outoftime,39,15.0,B01,"Scandinavian Defense: Valencian Variation, Main Line",1749460420657
Velis_23,M,O5Q1JSfn,2492.0,chess_fighter2806,False,False,mate,62,67.0,A25,"English Opening: King's English Variation, Reversed Closed Sicilian",1749459803631
Velis_23,M,BD29uy8s,2343.0,buddybabu,False,True,mate,37,71.0,A50,Mexican Defense,1737617289109
Velis_23,M,XqZGltTy,2469.0,Science_37,True,True,mate,35,26.0,A45,Indian Defense,1737100322824
Velis_23,M,i9wLXGiI,2477.0,sceleon77,False,False,outoftime,59,33.0,A50,Mexican Defense,1737099951778
Velis_23,M,zJcWPgbT,2383.0,Michael_Eremenko,True,True,resign,36,18.0,A45,Indian Defense,1736412308520
Velis_23,M,Htjj9KfB,2367.0,MityshevS,False,False,resign,38,63.0,B12,Caro-Kann Defense: Advance Variation,1736407128932
Velis_23,M,nYagzMtU,2341.0,sss6567,True,True,resign,21,17.0,D00,Queen's Pawn Game: Accelerated London System,1736406940631
Velis_23,M,RQkcWzqY,2511.0,Shcherbashin_Victor,False,False,mate,20,67.0,A45,Trompowsky Attack,1736239422569
Velis_23,M,vhkxmAFo,2451.0,Tributron,False,True,outoftime,59,55.0,A45,Indian Defense,1736238783286
Velis_23,M,lQTd7Avt,2466.0,ChorcheT,True,True,resign,62,19.0,A48,London System,1736238374902
Velis_23,M,KSKKdAB1,2373.0,Ddddd123d,False,False,draw,89,26.0,D02,Queen's Pawn Game: Symmetrical Variation,1736006477435
Velis_23,M,wzHbsG70,2442.0,xythereissomething,True,True,mate,38,67.0,A45,Indian Defense,1736005874043
Velis_23,M,v3mINmHH,2462.0,Sadzin,True,False,draw,51,17.0,A48,London System,1735834801882
Velis_23,M,ZdUNukeg,2392.0,Lengox,False,True,outoftime,33,19.0,A05,King's Indian Attack,1735719185597
Velis_23,M,8wBAvyAw,2543.0,pbkttc,True,False,resign,51,44.0,D00,Queen's Pawn Game: Accelerated London System,1735237065210
bdr2002,M,lARzHWW5,1970.0,Rovshan_Baku,False,False,outoftime,0,,B00,King's Pawn Game,1619655007034
bdr2002,M,WO0qEMGP,2599.0,Puniiishment,True,False,outoftime,58,40.0,A45,Indian Defense,1619653994364
bdr2002,M,LqEo8Y6L,1917.0,Zsabri,False,True,resign,39,47.0,B10,Caro-Kann Defense,1619652962115
bdr2002,M,po0Tz45V,2582.0,littleplotkin,True,False,draw,53,22.0,D01,Rapport-Jobava System,1619652028813
bdr2002,M,2i57nmCe,1486.0,HenryPrickett,False,True,resign,32,37.0,B12,Caro-Kann Defense: Advance Variation,1619651100662
bdr2002,M,vBFIYbhL,2231.0,Hakuna_matata1,False,False,outoftime,44,42.0,D85,Grünfeld Defense: Exchange Variation,1587737833397
bdr2002,M,2QHeds1s,2142.0,Tzovanboy,False,True,resign,32,,D79,Neo-Grünfeld Defense: Ultra-Delayed Exchange Variation,1587737443681
bdr2002,M,KE0V9KDk,2282.0,Matthchess,False,False,resign,24,,D85,Grünfeld Defense: Exchange Variation,1587737061104
bdr2002,M,uclXd2oG,2069.0,tsarsi10,True,True,resign,22,,D01,Rapport-Jobava System,1587736822810
bdr2002,M,jpTBhlAi,2185.0,isufkasumi1,True,False,resign,29,,A40,Queen's Pawn Game,1587596698689
bdr2002,M,sbhItgRM,2096.0,basam66,True,True,mate,44,,D01,Rapport-Jobava System,1587596384271
bdr2002,M,oPIQhhTa,2066.0,jwheidrich,False,True,resign,19,,D06,Queen's Gambit Declined: Marshall Defense,1587596285098
bdr2002,M,1G9xQnrs,2075.0,Nietsabes100,True,True,mate,35,,A45,Indian Defense,1587596088550
bdr2002,M,dLuOOQv7,2129.0,SaintLouisChessClub,False,False,resign,55,,D85,Grünfeld Defense: Exchange Variation,1587071830148
bdr2002,M,XnwCILLC,2125.0,SaintLouisChessClub,False,False,resign,26,,E70,King's Indian Defense: Normal Variation,1587069316294
bdr2002,M,XwOViBBZ,2220.0,Kineshma1,False,False,draw,30,,D77,"Neo-Grünfeld Defense: Classical Variation, Modern Defense",1545654252875
bdr2002,M,hEyYFopZ,2102.0,Aga-Talib,True,True,resign,22,,A40,Queen's Pawn Game: Modern Defense,1545653261104
bdr2002,M,oFMGFwsf,2262.0,gajardo,True,True,outoftime,50,31.0,A40,Queen's Pawn Game: Modern Defense,1545652910516
bdr2002,M,RmbVNZYb,2088.0,Maani-841,False,True,resign,39,,B18,"Caro-Kann Defense: Classical Variation, Main Line",1545652751595
bdr2002,M,xdvBE5ld,2066.0,superkater,False,False,resign,53,,A45,Trompowsky Attack: Classical Defense,1521849601809
Rsmon54Terrible,M,DrvNL6f4,2468.0,beyondbirthday,True,False,resign,41,26.0,A31,"English Opening: Symmetrical Variation, Anti-Benoni Variation",1765555837513
Rsmon54Terrible,M,4TwaouYa,2532.0,riga2024,False,True,resign,37,16.0,C12,"French Defense: McCutcheon Variation, Chigorin Variation",1765555561261
Rsmon54Terrible,M,BditHAh6,2587.0,Crew12,False,False,resign,50,38.0,A46,Indian Defense: Knights Variation,1765555229701
Rsmon54Terrible,M,QE0sdeau,2431.0,d2s04,False,True,resign,34,15.0,A03,Bird Opening: Dutch Variation,1765552823007
Rsmon54Terrible,M,qEwOYeck,2423.0,RuyLopez94,True,True,resign,21,16.0,E10,Indian Defense: Anti-Nimzo-Indian,1765552347232
Rsmon54Terrible,M,XTINoAqB,2396.0,Schlossbauer,True,True,resign,29,25.0,A84,Dutch Defense: Classical Variation,1765552067407
Rsmon54Terrible,M,rvTRDlSH,2183.0,Tinolaurio2020,True,True,mate,43,38.0,D08,Queen's Gambit Declined: Albin Countergambit,1765485441772
Rsmon54Terrible,M,o4Os5tFq,2545.0,Superferz7,False,False,resign,15,36.0,A05,Zukertort Opening,1765485374732
Rsmon54Terrible,M,MTh7jVPw,2157.0,istil,True,True,outoftime,41,56.0,A41,Rat Defense: English Rat,1765485069232
Rsmon54Terrible,M,TvLrfKtQ,2151.0,BrenSasot,False,True,resign,62,29.0,A05,Zukertort Opening,1765484703721
Rsmon54Terrible,M,HUuHZ9gg,2013.0,reso71,True,True,resign,32,14.0,A95,Dutch Defense: Stonewall Variation,1765484505081
Rsmon54Terrible,M,RWMRtn1g,2054.0,commi,False,True,mate,51,21.0,B30,Sicilian Defense: Old Sicilian,1765484189108
Rsmon54Terrible,M,PXHckEIX,1859.0,freehumanity,True,True,outoftime,24,36.0,A53,"Old Indian Defense: Czech Variation, with Nf3",1765483929790
Rsmon54Terrible,M,YHSLV6L3,2032.0,AlexeyMovchan58nic,False,True,outoftime,40,18.0,C12,"French Defense: McCutcheon Variation, Bernstein Variation",1765483639323
Rsmon54Terrible,M,cxtlcUqD,2102.0,Shved_007,True,True,resign,34,29.0,E17,"Queen's Indian Defense: Classical Variation, Taimanov Gambit",1765483405654
Rsmon54Terrible,M,imNAPaMI,2160.0,bistravoda,False,False,resign,34,66.0,A45,Indian Defense,1765483158877
Rsmon54Terrible,M,ORxsOngQ,2377.0,gas_BTS207,False,False,resign,41,51.0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Milner-Barry Attack",1765130136404
Rsmon54Terrible,M,YL2pjfnz,2086.0,Reyhan_KCI,True,True,resign,18,17.0,A50,Mexican Defense,1765130035906
Rsmon54Terrible,M,0zVnrmBq,2349.0,RookandRookie,True,True,noStart,0,,A40,Queen's Pawn Game,1765129983478
Rsmon54Terrible,M,wgM9C56F,2665.0,ANKARA_MESSI2022,False,False,mate,43,89.0,A05,Zukertort Opening,1765129802283
paruchi,M,aEnwy3rM,1541.0,Javlonbek2418,False,False,mate,33,59.0,B10,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",1756146261403
paruchi,M,LQs8qJpA,2225.0,TheOlympiadGuy,True,True,outoftime,39,38.0,A00,Hungarian Opening: Indian Defense,1753200978281
paruchi,M,BbVzjedA,2350.0,Schugernaut34,True,False,outoftime,56,60.0,D02,Queen's Pawn Game: Chandler Gambit,1753200585880
paruchi,M,Yk3wH7mu,2364.0,Shivananda1964,False,False,resign,37,44.0,B12,Caro-Kann Defense,1751906978366
paruchi,M,lYfO8iAS,2314.0,XXXLM1,True,True,resign,38,,A00,Hungarian Opening: Slav Formation,1751906807365
paruchi,M,K7vY2Riy,2301.0,repka_0,True,True,resign,50,,A00,Hungarian Opening: Slav Formation,1751906487505
paruchi,M,86tHQs81,2236.0,Lymphocyte-nk,False,True,outoftime,41,,B28,"Sicilian Defense: O'Kelly Variation, Kieseritzky System",1751906150100
paruchi,M,CjNx5rTY,2336.0,newaccwhothis,False,False,mate,31,,A43,Benoni Defense: Old Benoni,1751905880286
paruchi,M,iJCRS4p2,2337.0,Walinder,True,False,outoftime,42,,A00,Hungarian Opening,1744536619175
paruchi,M,iZJOFDxV,2313.0,notcoolatall91,True,False,resign,30,,A00,Hungarian Opening,1743784482320
paruchi,M,05rvTIoY,2233.0,mohamed_sadki,False,True,resign,21,,B20,Sicilian Defense: Lasker-Dunne Attack,1743784362330
paruchi,M,PnvxW6zA,2323.0,AnisimOFF,False,False,outoftime,75,,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Smith-Morra Line",1743783976821
paruchi,M,5KwJyDTb,2481.0,Caiello,False,False,resign,65,,A44,Benoni Defense: Old Benoni,1743265744063
paruchi,M,AMuH7Ow2,2258.0,Endgameorbust,False,True,resign,20,,B28,"Sicilian Defense: O'Kelly Variation, Venice System",1743265593292
paruchi,M,H6nnvCGt,2227.0,RalphHoy,True,True,outoftime,28,,A00,Hungarian Opening: Slav Formation,1743265221544
paruchi,M,5x46Cx7N,2199.0,Lakshyahirani121,True,True,resign,29,,A08,Zukertort Opening: Reversed Grünfeld,1743264934862
paruchi,M,8m8zc6vT,2211.0,KanstantsinLust,False,True,resign,28,,B23,Sicilian Defense: Closed,1743264613066
paruchi,M,jg8kuNv0,2303.0,Shuxratbek_87,True,False,timeout,32,31.0,A00,Hungarian Opening: Sicilian Invitation,1741763368698
paruchi,M,pHsN2Gr5,2425.0,Dugin_Sergey,False,False,mate,22,,B28,"Sicilian Defense: O'Kelly Variation, Normal System",1731829526627
paruchi,M,71AL3loO,2294.0,LeoParra,True,False,outoftime,47,,A74,"Benoni Defense: Classical Variation, Full Line",1728878206648
Avaada_kedavra,M,fPm2ofxG,1893.0,MathTutoring,True,True,outoftime,31,27.0,E20,Nimzo-Indian Defense: Romanishin Variation,1762192979518
Avaada_kedavra,M,SGkur37p,1893.0,MathTutoring,False,True,resign,31,24.0,B12,"Caro-Kann Defense: Advance Variation, Short Variation",1762192573224
Avaada_kedavra,M,LrL3jIlq,2698.0,Nefer-Pitou,True,True,resign,45,18.0,D01,Rapport-Jobava System,1759278775217
Avaada_kedavra,M,QPyVlLnz,2616.0,Jomajo,False,True,outoftime,61,54.0,A45,Trompowsky Attack: Classical Defense,1759278156896
Avaada_kedavra,M,jH0pNbjY,2449.0,RMchess04,False,True,resign,39,15.0,B18,Caro-Kann Defense: Classical Variation,1758399367212
Avaada_kedavra,M,FNUpyTS1,2629.0,Choc-Mint-Chip,False,True,resign,34,21.0,A61,Benoni Defense: Knight's Tour Variation,1748556466787
Avaada_kedavra,M,6rtuxLMu,2632.0,Choc-Mint-Chip,True,True,resign,6,10.0,A45,Indian Defense,1748556403496
Avaada_kedavra,M,iGe0eMMk,2635.0,Choc-Mint-Chip,False,True,outoftime,49,57.0,A61,Benoni Defense: Knight's Tour Variation,1748556020807
Avaada_kedavra,M,EMB2BcwZ,2638.0,Choc-Mint-Chip,True,True,resign,25,17.0,B06,"Pterodactyl Defense: Eastern, Benoni Pteranodon",1748555744150
Avaada_kedavra,M,oZJIGMXo,2642.0,Choc-Mint-Chip,False,True,resign,26,15.0,A61,Benoni Defense: Knight's Tour Variation,1748555459946
Avaada_kedavra,M,hW7LRfDf,2645.0,Choc-Mint-Chip,True,True,resign,21,14.0,A45,Indian Defense,1748555216714
Avaada_kedavra,M,Qzv0QAeH,2572.0,The_reverse_flash,False,True,resign,46,17.0,A62,Benoni Defense: Fianchetto Variation,1748034402865
Avaada_kedavra,M,hJbMlc4j,2503.0,shevchess,True,True,resign,12,15.0,A45,Indian Defense,1748034208399
Avaada_kedavra,M,6crUabaa,2400.0,AG1612,False,True,outoftime,47,33.0,B15,Caro-Kann Defense: Campomanes Attack,1748033812307
Avaada_kedavra,M,H9Iih4o7,2507.0,delapoutre,True,True,resign,32,16.0,D01,Rapport-Jobava System,1739826001532
Avaada_kedavra,M,oKlynzAA,2603.0,makinadekalkulo,False,True,mate,67,27.0,A31,"English Opening: Symmetrical Variation, Anti-Benoni Variation",1739824261408
Avaada_kedavra,M,zK5Y6GPq,2662.0,Justarussianguy,True,True,outoftime,55,42.0,B15,Caro-Kann Defense: Tartakower Variation,1739823714496
Avaada_kedavra,M,0ukNcTz2,2605.0,Yakimkin_Igor,False,True,resign,36,22.0,B12,"Caro-Kann Defense: Advance Variation, Short Variation",1739807606162
Avaada_kedavra,M,ONsHVZzu,2640.0,FioraTop,True,True,resign,29,14.0,B06,"Pterodactyl Defense: Eastern, Benoni",1739807344183
Avaada_kedavra,M,o3cwgeiT,2648.0,Berserk2600,False,False,outoftime,78,40.0,A05,Zukertort Opening,1721448470531
Heinza9,M,Zv7a6bn0,2141.0,jab2015,False,False,outoftime,21,32.0,A80,Dutch Defense,1739732887826
Heinza9,M,iGXsQjuu,2296.0,LaReinadelBersek_98,True,True,outoftime,40,71.0,B13,"Caro-Kann Defense: Panov Attack, Modern Defense",1739732467723
Heinza9,M,CkElCbEq,2326.0,Bierpaul,False,True,resign,34,21.0,A80,Dutch Defense: Hopton Attack,1739478814055
Heinza9,M,Lt657Fgx,2001.0,HMG57,True,True,mate,28,54.0,B06,Modern Defense: Pseudo-Austrian Attack,1739478628638
Heinza9,M,DsCQAGVc,2199.0,cro-stallione,False,False,mate,63,59.0,C29,"Vienna Game: Vienna Gambit, Main Line",1739478233061
Heinza9,M,EXd7z3NN,2415.0,Rebrov85,True,True,resign,41,21.0,C00,French Defense: Steiner Variation,1739477874804
Heinza9,M,OMa7Ndl9,2099.0,janengfeldt,False,True,resign,32,29.0,A02,Bird Opening: Schlechter Gambit,1739477563078
Heinza9,M,5njI6ZZu,2200.0,cro-stallione,True,True,resign,31,28.0,C40,Elephant Gambit,1739477253896
Heinza9,M,XNkAf94p,2016.0,HMG57,True,True,resign,20,30.0,B06,Modern Defense: Pseudo-Austrian Attack,1739477072701
Heinza9,M,zXrfoUGs,2024.0,claudiu_youtube,False,False,resign,69,80.0,C63,"Ruy Lopez: Schliemann Defense, Exchange Variation",1739476592863
Heinza9,M,IzKgNIir,2033.0,A68,False,True,resign,41,28.0,A80,Dutch Defense: Hopton Attack,1739476250588
Heinza9,M,KRoLtG3T,1862.0,Capitan-Daniel,True,True,resign,36,21.0,B06,"Modern Defense: Mongredien Defense, with Nc3",1739476006720
Heinza9,M,gL1c8p4X,2038.0,Georgica2022,False,True,resign,36,23.0,A85,Dutch Defense: Queen's Knight Variation,1739475625755
